surveyid,transectid,surveydate,ocean,country,"folder_name","lat_start","lng_start","lat_end","lng_end","pr_hard_coral","pr_algae","pr_soft_coral","pr_oth_invert","pr_other"
10001,10001,20120916,PAC,AUS,"PAC_AUS_10001_201209",-16.1890227,145.8981037,-16.19176132,145.8940881,0.1856,0.3724,0.271,0.001,0.17
10002,10002,20120917,PAC,AUS,"PAC_AUS_10002_201209",-16.1893027,145.8982542,-16.17594659,145.8897357,0.1364,0.4766,0.3079,0.002,0.0771
10003,10003,20120918,PAC,AUS,"PAC_AUS_10003_201209",-16.1757678,145.8916764,-16.18121822,145.8889043,0.2475,0.5653,0.0747,0.0207,0.0917
10004,10004,20120920,PAC,AUS,"PAC_AUS_10004_201209",-16.5366452,147.8067956,-16.52428709,147.8433251,0.1242,0.5706,0.0279,0.0023,0.2748
10005,10005,20120920,PAC,AUS,"PAC_AUS_10005_201209",-16.5292156,147.8025816,-16.52168945,147.83618,0.0781,0.7894,0.0096,0.0029,0.1201
10006,10006,20120920,PAC,AUS,"PAC_AUS_10006_201209",-16.5133381,147.8482093,-16.51073783,147.840218,0.1033,0.6517,0.0102,0.0027,0.2321
10007,10007,20120921,PAC,AUS,"PAC_AUS_10007_201209",-16.384659,147.851498,-16.384808,147.850638,0.0574,0.7671,0.016,0.0009,0.1588
10008,10008,20120921,PAC,AUS,"PAC_AUS_10008_201209",-16.444951,147.898807,-16.4330675,147.9021686,0.1059,0.8187,0.0225,0.003,0.0498
10009,10009,20120922,PAC,AUS,"PAC_AUS_10009_201209",-16.4066381,148.0243197,-16.41151917,148.0094236,0.1692,0.5963,0.0404,0.001,0.1933
10010,10010,20120922,PAC,AUS,"PAC_AUS_10010_201209",-16.4073942,148.0306497,-16.41494944,148.0431997,0.1866,0.6976,0.0781,0.0134,0.0244
10011,10011,20120923,PAC,AUS,"PAC_AUS_10011_201209",-17.7126931,148.3990133,-17.71077778,148.3846214,0.0797,0.8374,0.024,0.0053,0.0534
10012,10012,20120923,PAC,AUS,"PAC_AUS_10012_201209",-17.7142167,148.3583225,-17.71188667,148.3456928,0.1126,0.8128,0.0323,0.0058,0.0364
10013,10013,20120924,PAC,AUS,"PAC_AUS_10013_201209",-17.698393,148.513366,-17.69947,148.510691,0.0986,0.5873,0.0167,0.0099,0.2874
10014,10014,20120924,PAC,AUS,"PAC_AUS_10014_201209",-17.7313733,148.4601136,-17.72522056,148.4506825,0.0531,0.6785,0.0113,0.0029,0.2542
10016,10016,20120925,PAC,AUS,"PAC_AUS_10016_201209",-17.6807966,148.5864399,-17.68643956,148.573834,0.0381,0.9008,0.0365,0.0011,0.0233
10017,10017,20120925,PAC,AUS,"PAC_AUS_10017_201209",-17.7859986,148.4115241,-17.77980533,148.4208825,0.0736,0.5429,0.0141,0.0011,0.3683
10019,10019,20120926,PAC,AUS,"PAC_AUS_10019_201209",-17.877229,148.472445,-17.863848,148.468099,0.1954,0.6155,0.0204,0.004,0.1647
10020,10020,20120926,PAC,AUS,"PAC_AUS_10020_201209",-17.829631,148.52175,-17.824785,148.507216,0.1072,0.7962,0.0074,0.0037,0.0852
10022,10022,20120927,PAC,AUS,"PAC_AUS_10022_201209",-18.2574249,147.3991127,-18.27297463,147.3963616,0.0544,0.84,0.0258,0.006,0.0737
10023,10023,20120928,PAC,AUS,"PAC_AUS_10023_201209",-18.2756333,147.3920883,-18.2805403,147.3787276,0.0559,0.8944,0.0121,0.0058,0.0317
10024,10024,20120928,PAC,AUS,"PAC_AUS_10024_201209",-18.2538858,147.3901059,-18.2549848,147.3824616,0.1491,0.7829,0.0292,0.0059,0.033
10025,10025,20120924,PAC,AUS,"PAC_AUS_10025_201209",-17.705991,148.505021,-17.70638463,148.5176322,0.0638,0.8919,0.0369,0.0019,0.0054
10026,10026,20120922,PAC,AUS,"PAC_AUS_10026_201209",-16.5252328,147.9707943,-16.51042485,147.9668491,0.0579,0.5059,0.0113,0.0016,0.4234
11001,11001,20121006,PAC,AUS,"PAC_AUS_11001_201210",-18.8063534,147.669078,-18.80167843,147.6569638,0.1141,0.6164,0.0497,0.0024,0.2173
11002,11002,20121006,PAC,AUS,"PAC_AUS_11002_201210",-18.833291,147.651632,-18.846009,147.641973,0.1586,0.6852,0.0978,0.0216,0.0366
11003,11003,20121007,PAC,AUS,"PAC_AUS_11003_201210",-18.656207,147.724072,-18.651769,147.719467,0.0485,0.907,0.0225,0.0098,0.0121
11004,11004,20121007,PAC,AUS,"PAC_AUS_11004_201210",-18.665839,147.722256,-18.671366,147.711082,0.0331,0.8568,0.023,0.0068,0.0805
11005,11005,20121008,PAC,AUS,"PAC_AUS_11005_201210",-18.5909213,147.5650321,-18.5907397,147.5633356,0.4016,0.4756,0.0185,0.0046,0.0998
11006,11006,20121008,PAC,AUS,"PAC_AUS_11006_201210",-18.582809,147.579661,-18.590713,147.567133,0.0622,0.8258,0.019,0.0098,0.0833
11007,11007,20121008,PAC,AUS,"PAC_AUS_11007_201210",-18.579311,147.581062,-18.57196,147.580614,0.0594,0.8982,0.0315,0.0066,0.0043
12001,12001,20121020,PAC,AUS,"PAC_AUS_12001_201210",-14.922762,145.699678,-14.920202,145.701162,0.4765,0.3645,0.1037,0.0059,0.0494
12002,12002,20121020,PAC,AUS,"PAC_AUS_12002_201210",-14.92987,145.704325,-14.930104,145.703707,0.1874,0.2667,0.0165,0.0034,0.5259
12003,12003,20121031,PAC,AUS,"PAC_AUS_12003_201210",-15.396686,145.765412,-15.397482,145.762461,0.376,0.443,0.0334,0.0022,0.1454
12005,12005,20121021,PAC,AUS,"PAC_AUS_12005_201210",-14.5709196,145.6158435,-14.58191296,145.6111476,0.1717,0.4703,0.0097,0.0089,0.3393
12007,12007,20121022,PAC,AUS,"PAC_AUS_12007_201210",-14.491316,145.514705,-14.49122,145.514673,0.1755,0.6458,0.0441,0.0168,0.1176
12008,12008,20121023,PAC,AUS,"PAC_AUS_12008_201210",-13.8875292,146.5568643,-13.88759759,146.5569336,0.297,0.5374,0.0365,0.0044,0.1247
12009,12009,20121023,PAC,AUS,"PAC_AUS_12009_201210",-13.9580445,146.6040111,-13.94236838,146.5973572,0.1421,0.7037,0.1336,0.0096,0.0109
12010,12010,20121023,PAC,AUS,"PAC_AUS_12010_201210",-13.9213329,146.5738987,-13.90726003,146.564723,0.1872,0.661,0.1124,0.0164,0.023
12011,12011,20121024,PAC,AUS,"PAC_AUS_12011_201210",-13.8365523,146.5670617,-13.82555206,146.563663,0.3584,0.4912,0.0361,0.0187,0.0957
12012,12012,20121024,PAC,AUS,"PAC_AUS_12012_201210",-13.8486917,146.5641097,-13.85223158,146.5636309,0.2763,0.4929,0.0216,0.0086,0.2009
12013,12013,20121024,PAC,AUS,"PAC_AUS_12013_201210",-13.8800735,146.557669,-13.87464464,146.556732,0.3795,0.5567,0.0209,0.0115,0.0316
12014,12014,20121024,PAC,AUS,"PAC_AUS_12014_201210",-13.8751352,146.5566893,-13.86655692,146.5570867,0.3339,0.588,0.0217,0.0119,0.0443
12015,12015,20121025,PAC,AUS,"PAC_AUS_12015_201210",-13.8871083,146.5570683,-13.887605,146.556885,0.375,0.5143,0.0207,0.0107,0.0794
12016,12016,20121025,PAC,AUS,"PAC_AUS_12016_201210",-13.9007867,146.561915,-13.88746591,146.5565574,0.3059,0.5948,0.0639,0.0085,0.0268
12018,12018,20121026,PAC,AUS,"PAC_AUS_12018_201210",-13.804986,146.571363,-13.80177545,146.5556293,0.3715,0.5365,0.0678,0.0084,0.0158
12019,12019,20121026,PAC,AUS,"PAC_AUS_12019_201210",-13.82602,146.5638296,-13.81211679,146.5559086,0.3033,0.5663,0.0387,0.0183,0.0734
12021,12021,20121027,PAC,AUS,"PAC_AUS_12021_201210",-13.8391496,146.6154646,-13.82607291,146.6030546,0.2807,0.6658,0.0406,0.0116,0.001
12022,12022,20121027,PAC,AUS,"PAC_AUS_12022_201210",-13.8011072,146.5530363,-13.80981588,146.5528041,0.237,0.6479,0.1034,0.0081,0.0036
12023,12023,20121027,PAC,AUS,"PAC_AUS_12023_201210",-13.8191938,146.5965018,-13.80789969,146.57923,0.3855,0.5041,0.0953,0.0127,0.0024
12024,12024,20121027,PAC,AUS,"PAC_AUS_12024_201210",-13.8097114,146.552734,-13.81007633,146.5531075,0.4217,0.2455,0.2368,0.0105,0.0853
12025,12025,20121028,PAC,AUS,"PAC_AUS_12025_201210",-14.5069183,145.5621575,-14.49283185,145.5535145,0.1861,0.7791,0.0246,0.0096,0.0006
12026,12026,20121028,PAC,AUS,"PAC_AUS_12026_201210",-14.4825544,145.5453212,-14.47201909,145.5352406,0.1865,0.7732,0.0235,0.0061,0.0108
12027,12027,20121028,PAC,AUS,"PAC_AUS_12027_201210",-14.470462,145.5297725,-14.47721855,145.517157,0.2437,0.5853,0.0325,0.0037,0.1348
12028,12028,20121029,PAC,AUS,"PAC_AUS_12028_201210",-14.5789863,145.6239355,-14.58970738,145.6326867,0.2433,0.6829,0.0363,0.0334,0.004
12029,12029,20121029,PAC,AUS,"PAC_AUS_12029_201210",-14.6626169,145.6650991,-14.66392955,145.6637865,0.1463,0.6232,0.0189,0.0115,0.2001
12030,12030,20121020,PAC,AUS,"PAC_AUS_12030_201210",-14.936519,145.684173,-14.928786,145.687445,0.2434,0.4813,0.1364,0.0128,0.1263
12031,12031,20121030,PAC,AUS,"PAC_AUS_12031_201210",-14.9270439,145.6793203,-14.92886222,145.6777236,0.3063,0.3975,0.0502,0.0151,0.2308
12033,12033,20121030,PAC,AUS,"PAC_AUS_12033_201210",-14.9648078,145.7110244,-14.95619056,145.7046458,0.1772,0.615,0.177,0.0281,0.0026
12034,12034,20121030,PAC,AUS,"PAC_AUS_12034_201210",-14.9407901,145.6951475,-14.94932572,145.6964411,0.1576,0.6112,0.1568,0.0287,0.0455
12035,12035,20121029,PAC,AUS,"PAC_AUS_12035_201210",-14.6700229,145.6708161,-14.66407872,145.6635813,0.1211,0.7875,0.0492,0.0098,0.0326
12036,12036,20121031,PAC,AUS,"PAC_AUS_12036_201210",-15.380983,145.792925,-15.3897431,145.7837122,0.1497,0.728,0.0805,0.0345,0.0074
12037,12037,20121031,PAC,AUS,"PAC_AUS_12037_201210",-15.4029912,145.7659087,-15.397225,145.768299,0.1794,0.6747,0.0726,0.0129,0.0605
12038,12038,20121031,PAC,AUS,"PAC_AUS_12038_201210",-15.339382,145.788207,-15.333386,145.777406,0.1372,0.7124,0.1265,0.016,0.0078
13001,13001,20121104,PAC,AUS,"PAC_AUS_13001_201211",-23.430119,151.997509,-23.433879,151.990398,0.2203,0.5659,0.0639,0.0134,0.1365
13002,13002,20121104,PAC,AUS,"PAC_AUS_13002_201211",-23.4370565,151.971338,-23.43340471,151.9636886,0.1542,0.5487,0.0238,0.002,0.2714
13003,13003,20121107,PAC,AUS,"PAC_AUS_13003_201211",-23.301697,151.925064,-23.31063002,151.915339,0.174,0.6496,0.0634,0.0121,0.1009
13005,13005,20121106,PAC,AUS,"PAC_AUS_13005_201211",-23.5130293,152.0850872,-23.50936538,152.0636165,0.2008,0.6644,0.0464,0.008,0.0802
14001,14001,20121120,PAC,AUS,"PAC_AUS_14001_201211",-16.4188347,145.9969811,-16.42443694,146.0058236,0.2001,0.5606,0.1512,0.0141,0.0741
14002,14002,20121120,PAC,AUS,"PAC_AUS_14002_201211",-16.4307247,146.0043983,-16.43849833,145.9990986,0.1922,0.6073,0.1774,0.0117,0.0115
14004,14004,20121121,PAC,AUS,"PAC_AUS_14004_201211",-16.2446694,145.8671278,-16.24204694,145.8665097,0.2834,0.5746,0.1213,0.0052,0.0155
14005,14005,20121121,PAC,AUS,"PAC_AUS_14005_201211",-16.2457631,145.8755489,-16.24114333,145.869085,0.2166,0.5908,0.0776,0.0065,0.1083
14006,14006,20121121,PAC,AUS,"PAC_AUS_14006_201211",-16.2375994,145.9000364,-16.22336583,145.9067936,0.1964,0.5281,0.2316,0.0101,0.0339
14007,14007,20121121,PAC,AUS,"PAC_AUS_14007_201211",-16.2024464,145.9011408,-16.2081575,145.9080483,0.1909,0.5876,0.1751,0.006,0.0403
14008,14008,20121122,PAC,AUS,"PAC_AUS_14008_201211",-16.0716031,145.8445392,-16.07212639,145.8438811,0.2562,0.6549,0.0376,0.0047,0.0466
14009,14009,20121122,PAC,AUS,"PAC_AUS_14009_201211",-16.1302583,145.8065817,-16.13427306,145.8123181,0.2219,0.4493,0.144,0.004,0.1809
14010,14010,20121122,PAC,AUS,"PAC_AUS_14010_201211",-16.1172483,145.8610025,-16.10912194,145.8640561,0.1645,0.5662,0.2511,0.0062,0.0121
14011,14011,20121122,PAC,AUS,"PAC_AUS_14011_201211",-16.0714164,145.8446197,-16.08085639,145.8584086,0.1189,0.6448,0.207,0.0097,0.0197
14012,14012,20121123,PAC,AUS,"PAC_AUS_14012_201211",-16.032395,145.85838,-16.03121444,145.8572861,0.5057,0.2878,0.0608,0.0084,0.1372
14013,14013,20121123,PAC,AUS,"PAC_AUS_14013_201211",-16.0433,145.835685,-16.040271,145.840951,0.2859,0.4698,0.0971,0.0105,0.1369
14014,14014,20121123,PAC,AUS,"PAC_AUS_14014_201211",-16.04078,145.8407747,-16.03779691,145.8338066,0.1876,0.5479,0.0621,0.0104,0.192
14015,14015,20121123,PAC,AUS,"PAC_AUS_14015_201211",-16.0297,145.855771,-16.033321,145.864285,0.2052,0.5974,0.0904,0.0175,0.0895
14016,14016,20121124,PAC,AUS,"PAC_AUS_14016_201211",-15.9545978,145.8347283,-15.94038611,145.8349219,0.1725,0.7177,0.0825,0.0223,0.0048
14017,14017,20121124,PAC,AUS,"PAC_AUS_14017_201211",-15.9271536,145.8299864,-15.93158694,145.8203747,0.2443,0.4075,0.1276,0.0075,0.2128
14018,14018,20121124,PAC,AUS,"PAC_AUS_14018_201211",-15.9663372,145.82724,-15.96870833,145.81904,0.2687,0.5632,0.0692,0.0082,0.0907
14019,14019,20121120,PAC,AUS,"PAC_AUS_14019_201211",-16.4327703,145.9868567,-16.43848972,145.9989322,0.2372,0.5407,0.1153,0.0066,0.1002
15001,15001,20121211,PAC,AUS,"PAC_AUS_15001_201212",-11.8433191,144.0292708,-11.8370155,144.023018,0.2096,0.6289,0.0776,0.0179,0.066
15002,15002,20121211,PAC,AUS,"PAC_AUS_15002_201212",-11.771305,143.9769169,-11.78402077,143.988969,0.2528,0.6008,0.1078,0.021,0.0178
15003,15003,20121212,PAC,AUS,"PAC_AUS_15003_201212",-11.7470787,144.107655,-11.74761741,144.097357,0.2171,0.4057,0.2554,0.1048,0.0171
15004,15004,20121212,PAC,AUS,"PAC_AUS_15004_201212",-11.6571292,144.0075475,-11.6590621,143.9942558,0.2557,0.5171,0.0299,0.0106,0.1866
15005,15005,20121212,PAC,AUS,"PAC_AUS_15005_201212",-11.7470304,143.9759491,-11.74766997,143.9760434,0.3371,0.3342,0.1526,0.0286,0.1475
15006,15006,20121213,PAC,AUS,"PAC_AUS_15006_201212",-11.5120794,144.0958989,-11.49556185,144.0935159,0.3148,0.5088,0.0978,0.0779,0.0005
15007,15007,20121213,PAC,AUS,"PAC_AUS_15007_201212",-11.5013348,144.0328499,-11.5076742,144.0435476,0.2362,0.7077,0.0378,0.01,0.0082
15008,15008,20121213,PAC,AUS,"PAC_AUS_15008_201212",-11.4320308,144.0496648,-11.419972,144.0360345,0.3206,0.5965,0.0611,0.0154,0.0065
15009,15009,20121214,PAC,AUS,"PAC_AUS_15009_201212",-12.0076958,143.9327008,-11.99819889,143.9212344,0.2445,0.6154,0.1376,0.0027,0.0001
15010,15010,20121214,PAC,AUS,"PAC_AUS_15010_201212",-12.1001517,143.9710731,-12.09620917,143.9581669,0.1843,0.5615,0.1883,0.0608,0.005
15011,15011,20121214,PAC,AUS,"PAC_AUS_15011_201212",-12.0448,143.8751708,-12.04276384,143.8844475,0.2995,0.5595,0.1092,0.0054,0.0264
15012,15012,20121215,PAC,AUS,"PAC_AUS_15012_201212",-12.2427187,143.9278597,-12.22800398,143.9317759,0.3014,0.6476,0.0282,0.0227,0.0001
15013,15013,20121215,PAC,AUS,"PAC_AUS_15013_201212",-12.211001,143.9491045,-12.20724999,143.9403002,0.2358,0.4397,0.2548,0.0097,0.0603
15014,15014,20121216,PAC,AUS,"PAC_AUS_15014_201212",-13.0720594,143.9429402,-13.07699426,143.9424079,0.1963,0.4923,0.0217,0.0074,0.2822
15015,15015,20121216,PAC,AUS,"PAC_AUS_15015_201212",-13.1205017,143.9784819,-13.1292375,143.971375,0.2686,0.657,0.0404,0.0327,0.0011
15016,15016,20121216,PAC,AUS,"PAC_AUS_15016_201212",-13.0956531,143.9781808,-13.08882722,143.9667264,0.2938,0.6607,0.024,0.0041,0.0174
15017,15017,20121216,PAC,AUS,"PAC_AUS_15017_201212",-13.0508106,143.9572253,-13.0550375,143.9530494,0.1716,0.6535,0.0399,0.0128,0.1222
15018,15018,20121217,PAC,AUS,"PAC_AUS_15018_201212",-13.2750583,143.9430533,-13.27541861,143.9428025,0.3946,0.412,0.0278,0.0049,0.1606
15019,15019,20121217,PAC,AUS,"PAC_AUS_15019_201212",-13.2577761,143.9592792,-13.25071417,143.9719361,0.363,0.5407,0.0675,0.0179,0.011
15020,15020,20121217,PAC,AUS,"PAC_AUS_15020_201212",-13.2980317,143.9783803,-13.29091889,143.9652186,0.4535,0.4904,0.0225,0.0042,0.0294
15021,15021,20121217,PAC,AUS,"PAC_AUS_15021_201212",-13.2766181,143.9549886,-13.289805,143.9430997,0.233,0.5058,0.163,0.0244,0.0737
15022,15022,20121218,PAC,AUS,"PAC_AUS_15022_201212",-13.4617112,144.0724978,-13.47582194,144.0643289,0.317,0.519,0.0854,0.0779,0.0009
15023,15023,20121218,PAC,AUS,"PAC_AUS_15023_201212",-13.5051661,144.0872656,-13.50392778,144.0752361,0.3246,0.4427,0.0785,0.0046,0.1495
15024,15024,20121218,PAC,AUS,"PAC_AUS_15024_201212",-13.4573483,144.0587925,-13.46587556,144.05132,0.1626,0.4174,0.0237,0.007,0.3894
15025,15025,20121219,PAC,AUS,"PAC_AUS_15025_201212",-13.9344058,144.4053519,-13.94333278,144.4170914,0.4232,0.5111,0.0244,0.0084,0.0328
15026,15026,20121219,PAC,AUS,"PAC_AUS_15026_201212",-13.9586036,144.4261075,-13.96631833,144.4134153,0.328,0.3539,0.0341,0.0059,0.2778
15027,15027,20121219,PAC,AUS,"PAC_AUS_15027_201212",-13.9357217,144.3884467,-13.94850417,144.3803844,0.3469,0.4506,0.0844,0.0122,0.1061
15028,15028,20121220,PAC,AUS,"PAC_AUS_15028_201212",-13.9700056,144.5266731,-13.9709275,144.513345,0.2906,0.4568,0.0508,0.0084,0.1933
15029,15029,20121220,PAC,AUS,"PAC_AUS_15029_201212",-13.9802814,144.5422725,-13.99098361,144.5324267,0.1662,0.6495,0.0236,0.0129,0.1479
15030,15030,20121220,PAC,AUS,"PAC_AUS_15030_201212",-13.9701522,144.5024633,-13.98453389,144.4992692,0.2507,0.3531,0.048,0.0183,0.3298
15031,15031,20121221,PAC,AUS,"PAC_AUS_15031_201212",-13.9306739,144.6603426,-13.92356216,144.6492427,0.2816,0.5122,0.1454,0.0079,0.053
15032,15032,20121221,PAC,AUS,"PAC_AUS_15032_201212",-13.9201998,144.6292019,-13.91772944,144.6129945,0.3188,0.5128,0.0869,0.0104,0.0712
15033,15033,20121221,PAC,AUS,"PAC_AUS_15033_201212",-13.9164182,144.603429,-13.92672172,144.6000437,0.1888,0.2875,0.049,0.0102,0.4644
17001,17001,20130319,ATL,CUW,"ATL_CUW_17001_201303",12.0416853,-68.73803484,12.04051615,-68.75091263,0.2454,0.5691,0.1243,0.0282,0.0326
17002,17002,20130314,ATL,CUW,"ATL_CUW_17002_201303",12.132922,-68.985263,12.12566103,-68.97523658,0.1207,0.6759,0.037,0.0158,0.15
17004,17004,20130316,ATL,CUW,"ATL_CUW_17004_201303",12.189635,-69.054933,12.188584,-69.05572,0.2068,0.5705,0.1428,0.031,0.0489
17005,17005,20130329,ATL,BES,"ATL_BES_17005_201303",12.1091824,-68.20669494,12.1008231,-68.22044687,0.138,0.733,0.0606,0.0122,0.0564
17006,17006,20130409,ATL,ABW,"ATL_ABW_17006_201304",12.45051,-69.957728,12.46210274,-69.96937221,0.0819,0.774,0.039,0.0094,0.0956
17007,17007,20130320,ATL,CUW,"ATL_CUW_17007_201303",12.086648,-68.90100159,12.07988947,-68.88898923,0.1372,0.6286,0.0728,0.021,0.1405
17013,17002,20130315,ATL,CUW,"ATL_CUW_17013_201303",12.134983,-68.987187,12.125038,-68.972942,0.1865,0.5762,0.0685,0.0279,0.1409
17014,17014,20130316,ATL,CUW,"ATL_CUW_17014_201303",12.162817,-69.008408,12.172445,-69.015596,0.0831,0.6832,0.0175,0.0199,0.1962
17015,17015,20130316,ATL,CUW,"ATL_CUW_17015_201303",12.143941,-69.000531,12.1355386,-68.99345809,0.1125,0.5387,0.0535,0.0255,0.2698
17017,17017,20130323,ATL,CUW,"ATL_CUW_17017_201303",12.319595,-69.152052,12.306378,-69.149518,0.0582,0.701,0.0299,0.0174,0.1932
17018,17018,20130323,ATL,CUW,"ATL_CUW_17018_201303",12.384824,-69.160547,12.375476,-69.159496,0.1944,0.6182,0.0355,0.0201,0.1317
17019,17019,20130323,ATL,CUW,"ATL_CUW_17019_201303",12.247971,-69.109055,12.234538,-69.102559,0.0802,0.6524,0.0589,0.0205,0.188
17021,17021,20130319,ATL,CUW,"ATL_CUW_17021_201303",12.0426743,-68.76167055,12.04333884,-68.77697138,0.1972,0.6142,0.1329,0.0341,0.022
17022,17022,20130319,ATL,CUW,"ATL_CUW_17022_201303",12.0413162,-68.78187228,12.03439048,-68.79418077,0.185,0.5423,0.1973,0.0547,0.0207
17023,17023,20130321,ATL,CUW,"ATL_CUW_17023_201303",12.1728885,-68.84770107,12.17743244,-68.86101949,0.0482,0.897,0.0131,0.0022,0.0395
17024,17024,20130322,ATL,CUW,"ATL_CUW_17024_201303",12.0471393,-68.73773888,12.05724701,-68.74939458,0.208,0.625,0.1028,0.0282,0.0359
17025,17025,20130322,ATL,CUW,"ATL_CUW_17025_201303",12.0003838,-68.64258885,11.99076662,-68.64759008,0.1169,0.6965,0.0737,0.0249,0.0884
17026,17026,20130322,ATL,CUW,"ATL_CUW_17026_201303",11.978349,-68.641022,11.985136,-68.645768,0.0904,0.5434,0.1873,0.044,0.1351
17032,17032,20130330,ATL,BES,"ATL_BES_17032_201303",12.3045709,-68.39997458,12.29521444,-68.41002172,0.0707,0.7244,0.027,0.0168,0.1609
17034,17034,20130331,ATL,BES,"ATL_BES_17034_201303",12.148611,-68.327181,12.154447,-68.329719,0.1782,0.6266,0.1066,0.026,0.0623
17037,17037,20130401,ATL,BES,"ATL_BES_17037_201304",12.2006625,-68.30996132,12.19447503,-68.30096553,0.1967,0.617,0.0488,0.0129,0.1244
17038,17038,20130401,ATL,BES,"ATL_BES_17038_201304",12.219627,-68.373566,12.220166,-68.357161,0.2014,0.6754,0.0471,0.0334,0.0429
17039,17039,20130401,ATL,BES,"ATL_BES_17039_201304",12.2187023,-68.35215859,12.21461087,-68.33846415,0.2536,0.6383,0.0549,0.0248,0.0285
17040,17040,20130402,ATL,BES,"ATL_BES_17040_201304",12.03882,-68.26594667,12.05078833,-68.27273667,0.1203,0.5314,0.2475,0.0351,0.0656
17041,17041,20130402,ATL,BES,"ATL_BES_17041_201304",12.0618583,-68.28348333,12.07852,-68.28198333,0.1359,0.572,0.1351,0.0468,0.1104
17042,17042,20130402,ATL,BES,"ATL_BES_17042_201304",12.092759,-68.285578,12.10767179,-68.29225908,0.1339,0.6155,0.102,0.025,0.1231
17043,17043,20130404,ATL,BES,"ATL_BES_17043_201304",12.1363983,-68.27824333,12.15465667,-68.27977167,0.0601,0.6892,0.0136,0.0177,0.2188
17044,17044,20130404,ATL,BES,"ATL_BES_17044_201304",12.1350017,-68.28012833,12.12287167,-68.29084167,0.1501,0.5587,0.068,0.0236,0.1996
17045,17045,20130404,ATL,BES,"ATL_BES_17045_201304",12.1465967,-68.300045,12.15863333,-68.29222,0.1551,0.584,0.0318,0.0338,0.1954
17046,17046,20130405,ATL,BES,"ATL_BES_17046_201304",12.219876,-68.391572,12.223744,-68.407451,0.2637,0.6402,0.0544,0.0144,0.0273
17050,17050,20130409,ATL,ABW,"ATL_ABW_17050_201304",12.492546,-70.022899,12.503375,-70.033954,0.0559,0.3994,0.064,0.0109,0.4695
17051,17051,20130410,ATL,ABW,"ATL_ABW_17051_201304",12.4699596,-69.98703808,12.46232704,-69.97490116,0.0692,0.6878,0.1087,0.015,0.1195
20001,20001,20130725,ATL,BLZ,"ATL_BLZ_20001_201307",17.3437548,-88.03310755,17.34606738,-88.02696261,0.0508,0.7665,0.1039,0.0249,0.0541
20002,20002,20130725,ATL,BLZ,"ATL_BLZ_20002_201307",17.2461566,-88.04466444,17.23742055,-88.04112251,0.0562,0.636,0.2441,0.0324,0.0313
20003,20003,20130727,ATL,BLZ,"ATL_BLZ_20003_201307",16.7700862,-87.76081985,16.7640318,-87.76258185,0.0437,0.5821,0.2442,0.0135,0.1162
20004,20004,20130727,ATL,BLZ,"ATL_BLZ_20004_201307",16.7525202,-87.78337852,16.74569427,-87.79713254,0.0794,0.636,0.1883,0.0395,0.0568
20005,20005,20130727,ATL,BLZ,"ATL_BLZ_20005_201307",16.7254715,-87.83292763,16.71244103,-87.84627307,0.0372,0.5564,0.231,0.0156,0.1596
20006,20006,20130728,ATL,BLZ,"ATL_BLZ_20006_201307",16.801323,-87.857638,16.813435,-87.852811,0.0388,0.4525,0.134,0.043,0.3318
20007,20007,20130728,ATL,BLZ,"ATL_BLZ_20007_201307",16.838524,-87.843677,16.850121,-87.835756,0.053,0.5973,0.1247,0.033,0.1922
20008,20008,20130728,ATL,BLZ,"ATL_BLZ_20008_201307",16.914502,-87.799449,16.915676,-87.799042,0.0546,0.5851,0.164,0.0706,0.1255
20009,20009,20130730,ATL,BLZ,"ATL_BLZ_20009_201307",16.173794,-88.228923,16.182559,-88.224515,0.0352,0.6401,0.2055,0.0084,0.1105
20010,20010,20130730,ATL,BLZ,"ATL_BLZ_20010_201307",16.258314,-88.168163,16.27085991,-88.16133851,0.0247,0.6637,0.2173,0.0102,0.0845
20011,20011,20130731,ATL,BLZ,"ATL_BLZ_20011_201307",16.8005462,-88.07814636,16.8145351,-88.07653943,0.0482,0.5734,0.2353,0.0307,0.1122
20012,20012,20130731,ATL,BLZ,"ATL_BLZ_20012_201307",16.8939798,-88.05847962,16.90816811,-88.05442208,0.0261,0.4627,0.2084,0.012,0.2906
20013,20013,20130731,ATL,BLZ,"ATL_BLZ_20013_201307",16.9356467,-88.0436813,16.93889941,-88.04265565,0.0247,0.5049,0.2154,0.0122,0.2429
20014,20014,20130802,ATL,BLZ,"ATL_BLZ_20014_201308",17.6005519,-87.74429142,17.58801276,-87.74357509,0.0433,0.6805,0.218,0.0179,0.0404
20015,20015,20130802,ATL,BLZ,"ATL_BLZ_20015_201308",17.5159147,-87.7471234,17.50350915,-87.75589469,0.0281,0.6261,0.1728,0.0181,0.1547
20016,20016,20130802,ATL,BLZ,"ATL_BLZ_20016_201308",17.5477065,-87.82384945,17.5341625,-87.82877284,0.0258,0.4107,0.1309,0.067,0.3661
20017,20017,20130803,ATL,BLZ,"ATL_BLZ_20017_201308",17.243127,-87.525385,17.22728033,-87.52588472,0.0244,0.6667,0.1355,0.0071,0.1665
20018,20018,20130803,ATL,BLZ,"ATL_BLZ_20018_201308",17.203448,-87.542686,17.206474,-87.555387,0.085,0.4322,0.1704,0.0227,0.2896
20019,20019,20130803,ATL,BLZ,"ATL_BLZ_20019_201308",17.226144,-87.590768,17.226219,-87.605577,0.0681,0.7045,0.1633,0.0269,0.037
